5.0,1,2
5.0,1,2
5.0,1,2
5.0,1,2
5.0,1,2
10.0,15,15
10.0,15,15
9.473684210526315,18,19
8.823529411764707,15,17
3.333333333333333,5,15
3.333333333333333,5,15
3.333333333333333,5,15
9.375,15,16
10.0,18,18
5.0,10,20
5.0,10,20
5.0,10,20
5.0,10,20
5.0,10,20
5.0,10,20
10.0,10,10
10.0,10,10
10.0,10,10
10.0,10,10
